时间,电价(RRP),阶段,z值,电量(kWh),累计电量(kWh),成本/收益,周期总收益
2025-10-09 02:55:00,12.55,discharge,0.0,-0.0,0.0,0.0,328.4928999999999
2025-10-09 03:00:00,14.46,discharge,0.0,-0.0,0.0,0.0,328.4928999999999
2025-10-09 03:05:00,0.0,discharge,0.0,-0.0,0.0,0.0,328.4928999999999
2025-10-09 03:10:00,0.0,discharge,0.0,-0.0,0.0,0.0,328.4928999999999
2025-10-09 03:15:00,16.43,discharge,0.0,-0.0,0.0,0.0,328.4928999999999
2025-10-09 03:20:00,15.08,discharge,0.0,-0.0,0.0,0.0,328.4928999999999
2025-10-09 03:25:00,0.0,discharge,0.0,-0.0,0.0,0.0,328.4928999999999
2025-10-09 03:30:00,0.0,discharge,0.0,-0.0,0.0,0.0,328.4928999999999
2025-10-09 03:35:00,0.0,discharge,0.0,-0.0,0.0,0.0,328.4928999999999
2025-10-09 03:40:00,-0.38,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 03:45:00,-3.49,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 03:50:00,-3.49,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 03:55:00,-3.51,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:00:00,-3.5,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:05:00,-3.49,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:10:00,-3.5,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:15:00,-3.5,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:20:00,-3.46,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:25:00,-5.78,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:30:00,-7.98,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:35:00,-8.38,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:40:00,-8.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:45:00,-8.4,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:50:00,-8.42,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 04:55:00,-8.43,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:00:00,-7.97,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:05:00,-10.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:10:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:15:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:20:00,-8.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:25:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:30:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:35:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:40:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:45:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:50:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 05:55:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:00:00,-10.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:05:00,-10.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:10:00,-10.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:15:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:20:00,-8.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:25:00,-10.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:30:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:35:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:40:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:45:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:50:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 06:55:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:00:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:05:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:10:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:15:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:20:00,-11.0,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:25:00,-11.66,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:30:00,-11.8,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:35:00,-11.66,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:40:00,-11.79,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:45:00,-11.66,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:50:00,-11.86,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 07:55:00,-11.79,discharge,0.0,-0.0,0.0,-0.0,328.4928999999999
2025-10-09 23:00:00,-8.0,charge,0.0,0.0,0.0,0.0,508.1815999999999
2025-10-09 23:05:00,-9.02,charge,0.0,0.0,0.0,0.0,508.1815999999999
2025-10-09 23:10:00,-9.01,charge,0.0,0.0,0.0,0.0,508.1815999999999
2025-10-09 23:15:00,-11.0,charge,0.0,0.0,0.0,0.0,508.1815999999999
2025-10-09 23:20:00,-11.0,charge,0.0,0.0,0.0,0.0,508.1815999999999
2025-10-09 23:25:00,-11.0,charge,0.0,0.0,0.0,0.0,508.1815999999999
2025-10-09 23:30:00,-11.0,charge,0.0,0.0,0.0,0.0,508.1815999999999
2025-10-09 23:35:00,-11.66,charge,0.0,55.83,55.83,0.6509778,508.1815999999999
2025-10-09 23:40:00,-11.0,charge,0.0,0.0,55.83,0.0,508.1815999999999
2025-10-09 23:45:00,-11.0,charge,0.0,55.83,111.66,0.61413,508.1815999999999
2025-10-09 23:50:00,-11.66,charge,0.0,55.83,167.49,0.6509778,508.1815999999999
2025-10-09 23:55:00,-11.78,charge,0.0,55.83,223.32,0.6576774,508.1815999999999
2025-10-10 00:00:00,-11.66,charge,0.0,55.83,279.15,0.6509778,508.1815999999999
2025-10-10 00:05:00,-11.66,charge,0.0,55.83,334.97999999999996,0.6509778,508.1815999999999
2025-10-10 00:10:00,-11.78,charge,0.0,55.83,390.80999999999995,0.6576774,508.1815999999999
2025-10-10 00:15:00,-11.66,charge,0.0,55.83,446.63999999999993,0.6509778,508.1815999999999
2025-10-10 00:20:00,-11.66,charge,0.0,55.83,502.4699999999999,0.6509778,508.1815999999999
2025-10-10 00:25:00,-11.0,charge,0.0,55.83,558.3,0.61413,508.1815999999999
2025-10-10 00:30:00,-11.0,charge,0.0,55.83,614.13,0.61413,508.1815999999999
2025-10-10 00:35:00,-11.0,charge,0.0,32.51,646.64,0.35761,508.1815999999999
2025-10-10 00:40:00,-11.0,charge,0.0,0.0,646.64,0.0,508.1815999999999
2025-10-10 00:45:00,-11.0,charge,0.0,0.0,646.64,0.0,508.1815999999999
2025-10-10 00:50:00,-11.0,charge,0.0,0.0,646.64,0.0,508.1815999999999
2025-10-10 00:55:00,-11.0,charge,0.0,0.0,646.64,0.0,508.1815999999999
2025-10-10 01:00:00,-11.0,discharge,0.0,-0.0,646.64,-0.0,508.1815999999999
2025-10-10 01:05:00,-11.0,discharge,0.0,-55.83,590.81,-0.61413,508.1815999999999
2025-10-10 01:10:00,-11.0,discharge,0.0,-0.0,590.81,-0.0,508.1815999999999
2025-10-10 01:15:00,-11.0,discharge,0.0,-0.0,590.81,-0.0,508.1815999999999
2025-10-10 01:20:00,-11.0,discharge,0.0,-0.0,590.81,-0.0,508.1815999999999
2025-10-10 01:25:00,-11.0,discharge,0.0,-0.0,590.81,-0.0,508.1815999999999
2025-10-10 01:30:00,-11.0,discharge,0.0,-55.83,534.9799999999999,-0.61413,508.1815999999999
2025-10-10 01:35:00,-11.0,discharge,0.0,-55.83,479.1499999999999,-0.61413,508.1815999999999
2025-10-10 01:40:00,-11.0,discharge,0.0,-0.0,479.1499999999999,-0.0,508.1815999999999
2025-10-10 01:45:00,-11.0,discharge,0.0,-0.0,479.1499999999999,-0.0,508.1815999999999
2025-10-10 01:50:00,-11.0,discharge,0.0,-0.0,479.1499999999999,-0.0,508.1815999999999
2025-10-10 01:55:00,-11.0,discharge,0.0,-55.83,423.31999999999994,-0.61413,508.1815999999999
2025-10-10 02:00:00,-11.78,discharge,0.0,-0.0,423.31999999999994,-0.0,508.1815999999999
2025-10-10 02:05:00,-11.0,discharge,0.0,-0.0,423.31999999999994,-0.0,508.1815999999999
2025-10-10 02:10:00,-11.0,discharge,0.0,-111.66,311.65999999999997,-1.22826,508.1815999999999
2025-10-10 02:15:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 02:20:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 02:25:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 02:30:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 02:35:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 02:40:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 02:45:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 02:50:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 02:55:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:00:00,-11.8,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:05:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:10:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:15:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:20:00,-11.8,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:25:00,-11.86,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:30:00,-11.86,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:35:00,-11.86,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:40:00,-19.9,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:45:00,-19.9,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:50:00,-19.9,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 03:55:00,-19.98,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:00:00,-19.98,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:05:00,-20.0,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:10:00,-20.0,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:15:00,-20.0,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:20:00,-20.0,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:25:00,-20.0,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:30:00,-20.0,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:35:00,-20.0,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:40:00,-20.0,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:45:00,-20.0,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:50:00,-19.98,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 04:55:00,-19.98,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:00:00,-19.98,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:05:00,-11.86,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:10:00,-11.86,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:15:00,-11.86,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:20:00,-11.86,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:25:00,-19.98,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:30:00,-11.86,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:35:00,-11.86,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:40:00,-11.8,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:45:00,-11.8,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:50:00,-11.86,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 05:55:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 06:00:00,-11.79,discharge,0.0,-0.0,311.65999999999997,-0.0,508.1815999999999
2025-10-10 06:05:00,-11.0,discharge,0.0,-55.83,255.82999999999998,-0.61413,508.1815999999999
2025-10-10 06:10:00,-11.0,discharge,0.0,-0.0,255.82999999999998,-0.0,508.1815999999999
2025-10-10 06:15:00,-11.0,discharge,0.0,-0.0,255.82999999999998,-0.0,508.1815999999999
2025-10-10 06:20:00,-11.79,discharge,0.0,-0.0,255.82999999999998,-0.0,508.1815999999999
2025-10-10 06:25:00,-11.0,discharge,0.0,-55.83,200.0,-0.61413,508.1815999999999
2025-10-10 06:30:00,-11.0,discharge,0.0,-0.0,200.0,-0.0,508.1815999999999
2025-10-10 06:35:00,-10.0,discharge,0.0,-200.0,0.0,-2.0,508.1815999999999
2025-10-10 06:40:00,-11.78,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 06:45:00,-11.86,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 06:50:00,-20.0,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 06:55:00,-21.14,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:00:00,-20.0,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:05:00,-32.01,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:10:00,-60.1,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:15:00,-61.61,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:20:00,-51.46,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:25:00,-38.08,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:30:00,-50.31,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:35:00,-50.58,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:40:00,-20.0,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:45:00,-20.0,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:50:00,-20.0,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 07:55:00,-14.55,discharge,0.0,-0.0,0.0,-0.0,508.1815999999999
2025-10-10 23:00:00,-6.53,charge,0.0,55.83,55.83,0.3645699,55709.757999999994
2025-10-10 23:05:00,-6.49,charge,0.0,55.83,111.66,0.3623367,55709.757999999994
2025-10-10 23:10:00,-3.84,charge,0.0,55.83,167.49,0.21438719999999997,55709.757999999994
2025-10-10 23:15:00,0.0,charge,0.0,55.83,223.32,-0.0,55709.757999999994
2025-10-10 23:20:00,0.0,charge,0.0,55.83,279.15,-0.0,55709.757999999994
2025-10-10 23:25:00,0.0,charge,0.0,55.83,334.97999999999996,-0.0,55709.757999999994
2025-10-10 23:30:00,0.0,charge,0.0,55.83,390.80999999999995,-0.0,55709.757999999994
2025-10-10 23:35:00,0.0,charge,0.0,55.83,446.63999999999993,-0.0,55709.757999999994
2025-10-10 23:40:00,0.0,charge,0.0,55.83,502.4699999999999,-0.0,55709.757999999994
2025-10-10 23:45:00,0.0,charge,0.0,55.83,558.3,-0.0,55709.757999999994
2025-10-10 23:50:00,-0.4,charge,0.0,55.83,614.13,0.022332,55709.757999999994
2025-10-10 23:55:00,-0.4,charge,0.0,55.83,669.96,0.022332,55709.757999999994
2025-10-11 00:00:00,0.0,charge,0.0,55.83,725.7900000000001,-0.0,55709.757999999994
2025-10-11 00:05:00,0.0,charge,0.0,55.83,781.6200000000001,-0.0,55709.757999999994
2025-10-11 00:10:00,0.0,charge,0.0,55.83,837.4500000000002,-0.0,55709.757999999994
2025-10-11 00:15:00,0.0,charge,0.0,55.83,893.2800000000002,-0.0,55709.757999999994
2025-10-11 00:20:00,0.0,charge,0.0,55.83,949.1100000000002,-0.0,55709.757999999994
2025-10-11 00:25:00,-3.76,charge,0.0,55.83,1004.9400000000003,0.2099208,55709.757999999994
2025-10-11 00:30:00,-3.73,charge,0.0,55.83,1060.7700000000002,0.2082459,55709.757999999994
2025-10-11 00:35:00,-3.77,charge,0.0,55.83,1116.6000000000001,0.21047909999999997,55709.757999999994
2025-10-11 00:40:00,-3.77,charge,0.0,55.83,1172.43,0.21047909999999997,55709.757999999994
2025-10-11 00:45:00,-6.12,charge,0.0,55.83,1228.26,0.34167959999999997,55709.757999999994
2025-10-11 00:50:00,-6.09,charge,0.0,55.83,1284.09,0.34000469999999994,55709.757999999994
2025-10-11 00:55:00,-6.1,charge,0.0,55.83,1339.9199999999998,0.340563,55709.757999999994
2025-10-11 01:00:00,-6.07,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 01:05:00,-6.04,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 01:10:00,-3.8,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 01:15:00,-3.76,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 01:20:00,-3.77,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 01:25:00,-6.07,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 01:30:00,-3.79,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 01:35:00,-3.78,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 01:40:00,-6.04,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 01:45:00,-6.34,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 01:50:00,-6.31,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 01:55:00,-6.21,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:00:00,-6.24,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:05:00,-6.24,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:10:00,-6.24,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:15:00,-6.27,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:20:00,-6.26,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:25:00,-6.26,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:30:00,-6.25,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:35:00,-3.69,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:40:00,-3.74,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:45:00,-6.25,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:50:00,-6.31,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 02:55:00,-3.73,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 03:00:00,-3.72,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 03:05:00,-3.73,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 03:10:00,-6.08,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 03:15:00,-3.73,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 03:20:00,-3.71,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 03:25:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 03:30:00,-0.41,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 03:35:00,-1.26,discharge,0.0,-0.0,1339.9199999999998,-0.0,55709.757999999994
2025-10-11 03:40:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 03:45:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 03:50:00,29.67,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 03:55:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:00:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:05:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:10:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:15:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:20:00,18.2,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:25:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:30:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:35:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:40:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:45:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:50:00,18.2,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 04:55:00,0.52,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 05:00:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 05:05:00,0.0,discharge,0.0,-0.0,1339.9199999999998,0.0,55709.757999999994
2025-10-11 05:10:00,35.62,discharge,0.0,-199.99999999999997,1139.9199999999998,7.123999999999998,55709.757999999994
2025-10-11 05:15:00,36.34,discharge,0.0,-200.0,939.9199999999998,7.268000000000001,55709.757999999994
2025-10-11 05:20:00,48.91,discharge,0.0,-200.0,739.9199999999998,9.782,55709.757999999994
2025-10-11 05:25:00,32.15,discharge,0.0,-139.92000000000002,599.9999999999998,4.498428,55709.757999999994
2025-10-11 05:30:00,31.68,discharge,0.0,-0.0,599.9999999999998,0.0,55709.757999999994
2025-10-11 05:35:00,46.11,discharge,0.0,-200.0,399.9999999999998,9.222,55709.757999999994
2025-10-11 05:40:00,30.2,discharge,0.0,-0.0,399.9999999999998,0.0,55709.757999999994
2025-10-11 05:45:00,31.16,discharge,0.0,-0.0,399.9999999999998,0.0,55709.757999999994
2025-10-11 05:50:00,36.25,discharge,0.0,-200.0,199.99999999999977,7.25,55709.757999999994
2025-10-11 05:55:00,29.74,discharge,0.0,-0.0,199.99999999999977,0.0,55709.757999999994
2025-10-11 06:00:00,30.25,discharge,0.0,-0.0,199.99999999999977,0.0,55709.757999999994
2025-10-11 06:05:00,38.59,discharge,0.0,-200.0,0.0,7.718000000000001,55709.757999999994
2025-10-11 06:10:00,9.13,discharge,0.0,-0.0,0.0,0.0,55709.757999999994
2025-10-11 06:15:00,0.0,discharge,0.0,-0.0,0.0,0.0,55709.757999999994
2025-10-11 06:20:00,0.0,discharge,0.0,-0.0,0.0,0.0,55709.757999999994
2025-10-11 06:25:00,-4.1,discharge,0.0,-0.0,0.0,-0.0,55709.757999999994
2025-10-11 06:30:00,-6.7,discharge,0.0,-0.0,0.0,-0.0,55709.757999999994
2025-10-11 06:35:00,-6.63,discharge,0.0,-0.0,0.0,-0.0,55709.757999999994
2025-10-11 06:40:00,-6.65,discharge,0.0,-0.0,0.0,-0.0,55709.757999999994
2025-10-11 06:45:00,-6.62,discharge,0.0,-0.0,0.0,-0.0,55709.757999999994
2025-10-11 06:50:00,-6.57,discharge,0.0,-0.0,0.0,-0.0,55709.757999999994
2025-10-11 06:55:00,-6.6,discharge,0.0,-0.0,0.0,-0.0,55709.757999999994
2025-10-11 07:00:00,-8.16,discharge,0.0,-0.0,0.0,-0.0,55709.757999999994
2025-10-11 07:05:00,-6.6,discharge,0.0,-0.0,0.0,-0.0,55709.757999999994
2025-10-11 07:10:00,-9.44,discharge,0.0,-0.0,0.0,-0.0,55709.757999999994
